Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Amount Product,Unit Price,Quantity,Purchase Date,Shipping Type,Amount Add-on,Total Amount,Add-on1,Add-on2,Add-on3,Periode
1155,29,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-03-17,Express,72.69,5986.5,Impulse Item,Accessory,Extended Warranty,2024-03
1155,29,Male,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-05-22,Express,14.41,3970.3599999999997,Extended Warranty,None,None,2024-05
1160,22,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2024-09-04,Express,57.28,140.28,Impulse Item,Extended Warranty,None,2024-09
1162,20,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,3379.32,844.83,4,2024-08-02,Overnight,57.06,3436.38,Impulse Item,Impulse Item,None,2024-08
1167,66,Female,Yes,Smartphone,SKU1001,5,Completed,PayPal,124.5,20.75,6,2023-12-05,Express,61.43,185.93,Impulse Item,Accessory,None,2023-12
1168,54,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,1391.88,463.96,3,2023-10-27,Overnight,0.0,1391.88,None,None,None,2023-10
1169,57,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2023-10-03,Overnight,0.0,5538.33,None,None,None,2023-10
1169,57,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,2024-05-23,Overnight,54.39,2838.15,Impulse Item,Accessory,None,2024-05
1170,54,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-04-01,Overnight,76.57,5614.9,Extended Warranty,Extended Warranty,None,2024-04
1171,50,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2023-10-08,Standard,97.1,3344.8199999999997,Accessory,Accessory,Impulse Item,2023-10
1171,50,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2023-12-15,Overnight,52.57,4228.21,Accessory,Extended Warranty,None,2023-12
1171,50,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-08-06,Standard,89.46,1077.58,Extended Warranty,Extended Warranty,None,2024-08
1171,50,Male,No,Tablet,SKU1002,3,Completed,PayPal,741.09,247.03,3,2024-09-07,Overnight,0.0,741.09,None,None,None,2024-09
1174,29,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2024-02-11,Overnight,11.75,74.0,Extended Warranty,None,None,2024-02
1174,29,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,2024-08-13,Standard,95.57,1083.69,Extended Warranty,Accessory,Impulse Item,2024-08
1175,62,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,844.83,844.83,1,2023-11-05,Standard,0.0,844.83,None,None,None,2023-11
1175,62,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-09-17,Express,108.15,3355.87,Extended Warranty,Accessory,Extended Warranty,2024-09
1177,49,Female,No,Laptop,SKU1005,3,Completed,PayPal,2783.76,463.96,6,2024-05-30,Overnight,69.0,2852.76,Impulse Item,Impulse Item,Impulse Item,2024-05
1178,19,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2024-04-23,Overnight,45.32,292.35,Impulse Item,Impulse Item,None,2024-04
1180,41,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,7603.47,844.83,9,2024-03-15,Express,0.0,7603.47,None,None,None,2024-03
1181,50,Male,No,Smartphone,SKU1004,2,Completed,PayPal,3955.95,791.19,5,2024-08-04,Standard,35.87,3991.8199999999997,Impulse Item,None,None,2024-08
1182,78,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2023-11-15,Standard,37.96,3993.91,Accessory,None,None,2023-11
1182,78,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2023-11-17,Overnight,16.81,7928.71,Accessory,None,None,2023-11
1183,80,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-09-29,Standard,133.13,597.0899999999999,Impulse Item,Extended Warranty,Extended Warranty,2023-09
1183,80,Male,Yes,Tablet,SKU1002,3,Cancelled,PayPal,247.03,247.03,1,2024-09-18,Standard,0.0,247.03,None,None,None,2024-09
1184,71,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-08-09,Express,90.9,1482.7800000000002,Accessory,Extended Warranty,Accessory,2024-08
1185,49,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-02-06,Express,0.0,2534.49,None,None,None,2024-02
1186,18,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-12-01,Express,125.76,372.79,Accessory,Accessory,Accessory,2023-12
1187,55,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-02-02,Express,0.0,2534.49,None,None,None,2024-02
1188,52,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-01-28,Standard,75.39,2448.96,Impulse Item,Extended Warranty,Accessory,2024-01
1188,52,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-08-21,Standard,86.82,2063.06,Extended Warranty,Impulse Item,None,2024-08
1189,31,Male,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2023-11-17,Express,0.0,494.06,None,None,None,2023-11
1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-12-03,Overnight,46.11,1775.32,Extended Warranty,Accessory,None,2023-12
1190,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-12-26,Express,0.0,6758.64,None,None,None,2023-12
1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-08-10,Standard,38.32,532.38,Accessory,Impulse Item,None,2024-08
1192,60,Male,No,Smartphone,SKU1001,5,Completed,PayPal,41.5,20.75,2,2023-11-24,Overnight,131.53,173.03,Impulse Item,Extended Warranty,Impulse Item,2023-11
1192,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-02-25,Standard,11.99,5925.8,Accessory,None,None,2024-02
1192,60,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,207.5,20.75,10,2024-09-14,Overnight,51.93,259.43,Accessory,Accessory,Extended Warranty,2024-09
1193,19,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-04,Express,44.39,538.45,Extended Warranty,Accessory,None,2024-06
1193,19,Female,No,Tablet,SKU1002,3,Completed,PayPal,1976.24,247.03,8,2024-08-18,Overnight,88.37,2064.61,Accessory,Impulse Item,Accessory,2024-08
1194,61,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-11-12,Express,0.0,494.06,None,None,None,2023-11
1195,32,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2023-10-13,Overnight,0.0,3247.72,None,None,None,2023-10
1196,77,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,3711.68,463.96,8,2023-12-14,Standard,0.0,3711.68,None,None,None,2023-12
1196,77,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-04-07,Express,0.0,791.19,None,None,None,2024-04
1196,77,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-05-10,Express,31.26,495.21999999999997,Accessory,None,None,2024-05
1197,77,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-05-10,Overnight,17.61,79.86,Extended Warranty,None,None,2024-05
1197,77,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-06-30,Standard,36.12,4260.2699999999995,Extended Warranty,None,None,2024-06
1197,77,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-09-21,Express,0.0,4175.64,None,None,None,2024-09
1199,60,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-07-11,Express,22.07,1504.25,Impulse Item,None,None,2024-07
1203,43,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-01-17,Standard,23.52,4770.660000000001,Accessory,Accessory,None,2024-01
1203,43,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-04-30,Standard,22.29,2342.09,Accessory,None,None,2024-04
1205,74,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-08-02,Standard,0.0,1729.21,None,None,None,2024-08
1208,62,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-07-25,Standard,0.0,844.83,None,None,None,2024-07
1210,24,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,8448.3,844.83,10,2024-02-26,Standard,0.0,8448.3,None,None,None,2024-02
1210,24,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,2024-04-29,Overnight,31.5,772.59,Accessory,None,None,2024-04
1211,24,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-01-04,Standard,25.55,87.8,Impulse Item,None,None,2024-01
1211,24,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-01-29,Overnight,83.33,2306.6,Accessory,Accessory,Accessory,2024-01
1211,24,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-07-07,Standard,0.0,844.83,None,None,None,2024-07
1212,79,Female,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,6758.64,844.83,8,2024-04-10,Overnight,45.67,6804.31,Extended Warranty,Extended Warranty,None,2024-04
1215,47,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,7603.47,844.83,9,2023-12-18,Standard,33.58,7637.05,Extended Warranty,None,None,2023-12
1215,47,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,7120.71,791.19,9,2024-09-15,Overnight,121.35,7242.06,Accessory,Impulse Item,Impulse Item,2024-09
1216,35,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-09-20,Express,60.11,2433.6800000000003,Extended Warranty,Extended Warranty,Impulse Item,2024-09
1217,43,Female,No,Smartphone,SKU1001,5,Completed,PayPal,103.75,20.75,5,2024-02-09,Express,45.61,149.36,Extended Warranty,None,None,2024-02
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-02-15,Express,0.0,186.75,None,None,None,2024-02
1217,43,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-03-22,Overnight,35.86,6794.5,Accessory,None,None,2024-03
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-03-24,Express,112.77,320.27,Accessory,Impulse Item,Impulse Item,2024-03
1218,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2023-12-29,Overnight,39.54,2574.0299999999997,Extended Warranty,Extended Warranty,None,2023-12
1220,72,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2024-03-13,Standard,64.55,8512.849999999999,Impulse Item,Extended Warranty,Extended Warranty,2024-03
1220,72,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-08-08,Overnight,56.39,243.14,Extended Warranty,Extended Warranty,None,2024-08
1222,32,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-08-13,Standard,71.08,8519.38,Impulse Item,Impulse Item,None,2024-08
1223,53,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-03-08,Standard,0.0,166.0,None,None,None,2024-03
1224,63,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-06-19,Standard,30.03,3985.98,Extended Warranty,None,None,2024-06
1224,63,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-06-28,Standard,103.02,5641.35,Accessory,Accessory,Extended Warranty,2024-06
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-05-25,Overnight,38.07,965.99,Extended Warranty,None,None,2024-05
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-08-18,Express,0.0,3711.68,None,None,None,2024-08
1227,23,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-02-10,Overnight,70.87,1653.25,Extended Warranty,Impulse Item,None,2024-02
1228,35,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,5538.33,791.19,7,2023-10-18,Express,25.66,5563.99,Extended Warranty,None,None,2023-10
1229,67,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,2024-01-11,Overnight,0.0,494.06,None,None,None,2024-01
1232,22,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-02-23,Standard,12.25,4759.39,Accessory,None,None,2024-02
1234,58,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-05-27,Standard,32.58,4256.73,Accessory,None,None,2024-05
1234,58,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-09-23,Overnight,24.63,8472.929999999998,Extended Warranty,None,None,2024-09
1235,38,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-22,Express,37.79,141.54,Impulse Item,Accessory,None,2024-08
1236,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2024-08-14,Standard,16.2,202.95,Accessory,None,None,2024-08
1236,55,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,6329.52,791.19,8,2024-09-01,Overnight,20.42,6349.9400000000005,Impulse Item,Accessory,None,2024-09
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,2024-03-12,Express,84.41,1072.53,Impulse Item,Impulse Item,Impulse Item,2024-03
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,2024-04-06,Standard,117.41,1105.53,Extended Warranty,Accessory,Extended Warranty,2024-04
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2023-12-12,Overnight,33.26,1515.44,Impulse Item,None,None,2023-12
1244,70,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-02-05,Overnight,38.51,4785.650000000001,Extended Warranty,Accessory,None,2024-02
1244,70,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,2024-02-07,Standard,66.81,3231.57,Impulse Item,Extended Warranty,Impulse Item,2024-02
1244,70,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,2024-05-23,Express,0.0,186.75,None,None,None,2024-05
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-07-23,Standard,66.63,2289.9,Accessory,Accessory,None,2024-07
1245,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-07-24,Overnight,0.0,5913.81,None,None,None,2024-07
1246,61,Male,No,Tablet,SKU1002,3,Completed,PayPal,494.06,247.03,2,2024-01-05,Standard,0.0,494.06,None,None,None,2024-01
1247,47,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,2023-10-18,Overnight,0.0,3164.76,None,None,None,2023-10
1247,47,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-05-25,Overnight,42.34,1771.55,Impulse Item,None,None,2024-05
1248,66,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,741.09,247.03,3,2023-11-04,Overnight,0.0,741.09,None,None,None,2023-11
1248,66,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-02-15,Express,81.47,143.72,Impulse Item,Impulse Item,None,2024-02
1248,66,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-04-07,Standard,54.16,3765.8399999999997,Extended Warranty,Extended Warranty,None,2024-04
1250,32,Female,Yes,Tablet,SKU1002,3,Cancelled,PayPal,1482.18,247.03,6,2023-10-14,Standard,49.01,1531.19,Impulse Item,None,None,2023-10
1250,32,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-08-26,Overnight,41.67,3997.62,Accessory,None,None,2024-08
1251,52,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-06-13,Express,75.04,4250.68,Impulse Item,Extended Warranty,Extended Warranty,2024-06
1252,29,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-04-15,Express,27.99,7939.889999999999,Accessory,None,None,2024-04
1253,58,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,5068.98,844.83,6,2023-12-27,Express,79.98,5148.959999999999,Extended Warranty,Extended Warranty,None,2023-12
1253,58,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-02-15,Express,0.0,7911.9,None,None,None,2024-02
1254,47,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-03-16,Overnight,75.85,2299.12,Extended Warranty,Impulse Item,None,2024-03
1255,49,Male,Yes,Smartphone,SKU1001,5,Completed,PayPal,207.5,20.75,10,2024-03-12,Overnight,5.37,212.87,Impulse Item,None,None,2024-03
1255,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-10,Express,75.25,179.0,Extended Warranty,Extended Warranty,Extended Warranty,2024-08
1256,31,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,2024-06-28,Standard,92.17,3256.9300000000003,Impulse Item,Accessory,Accessory,2024-06
1257,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-17,Express,84.68,209.18,Extended Warranty,Extended Warranty,Accessory,2024-07
1258,65,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-05-10,Express,94.38,1082.5,Impulse Item,Impulse Item,Accessory,2024-05
1261,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-01-31,Standard,26.35,817.5400000000001,Impulse Item,None,None,2024-01
1262,44,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2023-11-24,Overnight,121.05,4077.0,Accessory,Impulse Item,Accessory,2023-11
1263,20,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-10-19,Standard,54.86,5123.839999999999,Impulse Item,Impulse Item,None,2023-10
1263,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-22,Express,0.0,6758.64,None,None,None,2023-10
1264,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-04-17,Express,0.0,186.75,None,None,None,2024-04
1265,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-12,Express,7.28,254.31,Impulse Item,None,None,2023-10
1265,29,Female,No,Smartwatch,SKU1003,3,Cancelled,PayPal,7603.47,844.83,9,2023-11-09,Overnight,46.57,7650.04,Impulse Item,Accessory,None,2023-11
1265,29,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-06-26,Express,0.0,1582.38,None,None,None,2024-06
1265,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2024-09-21,Standard,67.15,87.9,Accessory,Extended Warranty,None,2024-09
1266,23,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,2024-06-04,Standard,0.0,791.19,None,None,None,2024-06
1267,47,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-01-12,Overnight,0.0,1729.21,None,None,None,2024-01
1268,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-09-30,Standard,0.0,5068.98,None,None,None,2023-09
1268,54,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-04-18,Standard,0.0,4747.14,None,None,None,2024-04
1268,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-07-22,Express,14.76,3394.0800000000004,Accessory,None,None,2024-07
1269,72,Male,Yes,Smartphone,SKU1001,5,Completed,PayPal,186.75,20.75,9,2024-07-31,Overnight,96.66,283.40999999999997,Extended Warranty,Accessory,Accessory,2024-07
1271,36,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2023-10-11,Express,0.0,247.03,None,None,None,2023-10
1271,36,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,2024-09-19,Express,24.46,6783.1,Impulse Item,None,None,2024-09
1272,27,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-03-11,Overnight,40.76,2511.0600000000004,Extended Warranty,None,None,2024-03
1276,30,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,2024-03-04,Standard,112.19,1347.3400000000001,Extended Warranty,Accessory,Accessory,2024-03
1276,30,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-03-13,Standard,36.6,1765.81,Impulse Item,Extended Warranty,None,2024-03
1277,20,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-03-08,Express,84.33,3463.65,Impulse Item,Impulse Item,Impulse Item,2024-03
1277,20,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-06-13,Express,38.42,285.45,Impulse Item,Accessory,None,2024-06
1278,57,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2023-10-08,Standard,23.78,868.61,Accessory,None,None,2023-10
1278,57,Male,No,Laptop,SKU1005,3,Completed,PayPal,463.96,463.96,1,2023-11-24,Overnight,39.99,503.95,Impulse Item,Impulse Item,None,2023-11
1278,57,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-02-05,Standard,39.33,3287.0499999999997,Extended Warranty,Accessory,None,2024-02
1278,57,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-08-05,Standard,43.26,2363.0600000000004,Accessory,Extended Warranty,None,2024-08
1280,72,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-11-26,Overnight,23.94,148.44,Impulse Item,Accessory,None,2023-11
1280,72,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-08-21,Standard,0.0,6758.64,None,None,None,2024-08
1283,36,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-05-05,Express,102.23,288.98,Impulse Item,Extended Warranty,Extended Warranty,2024-05
1286,73,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-11-20,Express,82.32,1070.44,Accessory,Extended Warranty,None,2023-11
1286,73,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-08,Express,46.24,4685.84,Accessory,None,None,2024-06
1286,73,Male,No,Laptop,SKU1005,3,Completed,PayPal,3247.72,463.96,7,2024-07-12,Standard,123.65,3371.37,Accessory,Impulse Item,Accessory,2024-07
1287,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-07,Express,0.0,3379.32,None,None,None,2023-12
1287,52,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-03-21,Standard,0.0,1855.84,None,None,None,2024-03
1287,52,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,2024-05-01,Overnight,0.0,1582.38,None,None,None,2024-05
1287,52,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-08-12,Standard,80.21,1562.39,Accessory,Impulse Item,Accessory,2024-08
1288,32,Female,Yes,Smartphone,SKU1004,2,Completed,PayPal,7911.9,791.19,10,2024-03-20,Express,8.99,7920.889999999999,Impulse Item,None,None,2024-03
1290,54,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-01-08,Standard,63.37,3775.0499999999997,Impulse Item,Impulse Item,Extended Warranty,2024-01
1292,56,Male,No,Smartphone,SKU1004,2,Completed,PayPal,4747.14,791.19,6,2023-11-18,Overnight,105.63,4852.77,Extended Warranty,Extended Warranty,Extended Warranty,2023-11
